gender,workclass,education_num,marital_status,occupation,relationship,institute_type,asset_class_cd,portfolio_type,approved,approved_loan_amount,age,has_capital_loss,hours_per_week_log,inquiry_purpose_code_log,account_type_log
 Female, Private,9.0, Married-civ-spouse, Adm-clerical, Wife,NBF,S,R,0.0,677000.0,57.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Local-gov,9.0, Divorced, Other-service, Unmarried,PVT,S,R,0.0,1253000.0,37.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Other-service, Own-child,PVT,S,I,0.0,1371000.0,25.0,0,3.6375861597263857,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Divorced, Exec-managerial, Not-in-family,PVT,S,R,0.0,374000.0,66.0,1,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Exec-managerial, Not-in-family,PVT,S,I,0.0,718000.0,35.0,0,3.713572066704308,2.6390573296152584,4.875197323201151
 Male, Private,9.0, Never-married, Transport-moving, Not-in-family,NBF,S,I,0.0,1488000.0,39.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,3.0, Married-civ-spouse, Farming-fishing, Husband,PVT,S,I,0.0,1253000.0,40.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,10.0, Divorced, Other-service, Not-in-family,NBF,S,R,0.0,1974000.0,63.0,0,3.6635616461296463,2.6390573296152584,1.791759469228055
 Female, State-gov,13.0, Never-married, Exec-managerial, Not-in-family,NBF,S,I,0.0,1561000.0,32.0,0,3.58351893845611,2.6390573296152584,5.247024072160486
 Male, Private,10.0, Married-civ-spouse, Adm-clerical, Husband,NBF,S,R,0.0,429000.0,35.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Married-civ-spouse, Adm-clerical, Wife,NBF,S,I,0.0,1157000.0,36.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,?,I,0.0,321000.0,34.0,0,3.713572066704308,2.833213344056216,4.820281565605037
 Male, Self-emp-inc,6.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,M,0.0,1459000.0,66.0,0,3.713572066704308,2.833213344056216,4.07753744390572
 Female, Private,11.0, Divorced, Prof-specialty, Unmarried,PVT,S,R,0.0,580000.0,59.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Machine-op-inspct, Not-in-family,PVT,S,R,0.0,576000.0,32.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,14.0, Divorced, Prof-specialty, Unmarried,PVT,S,R,0.0,123000.0,61.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Craft-repair, Own-child,PVT,S,R,0.0,710000.0,26.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Own-child,PVT,S,R,0.0,264000.0,32.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Not-in-family,NBF,S,I,0.0,1637000.0,32.0,0,3.9318256327243257,2.6390573296152584,5.247024072160486
 Male, Self-emp-inc,14.0, Married-civ-spouse, Sales, Husband,PVT,S,R,0.0,1869000.0,56.0,0,4.02535169073515,2.6390573296152584,1.791759469228055
 Female, Private,3.0, Married-spouse-absent, Other-service, Unmarried,PVT,S,R,0.0,1933000.0,56.0,0,3.5553480614894135,4.605170185988092,1.791759469228055
 Male, Local-gov,7.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,1942000.0,48.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,1981000.0,59.0,0,3.828641396489095,2.833213344056216,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1107000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,5.0, Never-married, Other-service, Own-child,NBF,S,R,0.0,1368000.0,29.0,0,3.9318256327243257,2.6390573296152584,5.41610040220442
 Female, Private,9.0, Widowed, Exec-managerial, Unmarried,PVT,S,R,0.0,1350000.0,60.0,0,3.828641396489095,4.605170185988092,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Not-in-family,NBF,S,R,0.0,212000.0,42.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,13.0, Separated, Prof-specialty, Other-relative,NBF,L,I,0.0,1816000.0,39.0,0,3.713572066704308,4.605170185988092,5.159055299214529
 Male, Private,7.0, Divorced, Craft-repair, Not-in-family,NBF,L,I,0.0,727000.0,44.0,0,3.713572066704308,2.6390573296152584,5.159055299214529
 Male, Private,3.0, Married-civ-spouse, Other-service, Husband,PVT,S,R,0.0,1430000.0,63.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Prof-specialty, Husband,NBF,S,R,0.0,1084000.0,51.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Separated, Exec-managerial, Not-in-family,PVT,S,R,0.0,661000.0,43.0,0,3.58351893845611,4.605170185988092,1.791759469228055
 Male, Private,10.0, Never-married, Handlers-cleaners, Not-in-family,PVT,S,R,0.0,1828000.0,33.0,0,3.8918202981106265,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Divorced, Tech-support, Unmarried,PVT,S,R,0.0,1754000.0,47.0,0,3.6109179126442243,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Unmarried,PVT,S,R,0.0,646000.0,39.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Self-emp-inc,13.0, Never-married, Sales, Not-in-family,PVT,S,R,0.0,341000.0,34.0,0,3.9318256327243257,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Other-service, Husband,PVT,S,I,0.0,283000.0,33.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Sales, Husband,NBF,S,R,0.0,246000.0,66.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Tech-support, Not-in-family,PVT,S,I,0.0,1199000.0,41.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,13.0, Never-married, Tech-support, Not-in-family,PVT,S,R,0.0,1656000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Divorced, Craft-repair, Own-child,PVT,S,R,0.0,854000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, State-gov,14.0, Married-civ-spouse, Prof-specialty, Husband,NBF,S,I,0.0,1955000.0,38.0,0,3.9318256327243257,4.605170185988092,5.247024072160486
 Male, Federal-gov,9.0, Married-civ-spouse, Farming-fishing, Husband,NBF,S,R,0.0,743000.0,37.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Male, Private,9.0, Never-married, Sales, Own-child,PUB,S,R,0.0,471000.0,26.0,0,3.6635616461296463,2.70805020110221,1.791759469228055
 Male, Private,13.0, Never-married, Handlers-cleaners, Unmarried,NBF,S,R,0.0,574000.0,31.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,3.0, Married-civ-spouse, Handlers-cleaners, Husband,PVT,S,R,0.0,1811000.0,57.0,0,3.970291913552122,2.0794415416798357,1.791759469228055
 Female, Private,9.0, Divorced, Adm-clerical, Unmarried,PVT,S,R,0.0,1464000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,9.0, Married-civ-spouse, Handlers-cleaners, Husband,NBF,S,I,0.0,184000.0,56.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,13.0, Divorced, Tech-support, Not-in-family,NBF,L,I,0.0,510000.0,45.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,10.0, Never-married, Craft-repair, Own-child,PVT,S,R,0.0,723000.0,28.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-spouse-absent, Exec-managerial, Not-in-family,FOR,S,R,0.0,1668000.0,31.0,0,3.828641396489095,2.0794415416798357,1.791759469228055
 Male, Private,13.0, Never-married, Exec-managerial, Own-child,PVT,S,R,0.0,1184000.0,30.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,13.0, Never-married, Prof-specialty, Not-in-family,PVT,S,I,0.0,1507000.0,43.0,1,3.7612001156935624,2.6390573296152584,5.247024072160486
 Female, Local-gov,12.0, Never-married, Adm-clerical, Own-child,PVT,S,R,0.0,256000.0,31.0,0,3.6635616461296463,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Married-civ-spouse, Craft-repair, Wife,NBF,S,R,0.0,1766000.0,46.0,1,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Other-service, Husband,NBF,S,I,0.0,818000.0,37.0,0,3.58351893845611,2.6390573296152584,5.247024072160486
 Female, Local-gov,16.0, Divorced, Prof-specialty, Not-in-family,NBF,D,I,0.0,714000.0,34.0,0,3.713572066704308,2.833213344056216,5.159055299214529
 Female, Private,9.0, Married-civ-spouse, Machine-op-inspct, Wife,PVT,S,R,0.0,312000.0,35.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Separated, Exec-managerial, Unmarried,PVT,S,R,0.0,668000.0,59.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,R,0.0,1915000.0,50.0,0,3.8918202981106265,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Sales, Own-child,PVT,S,I,0.0,866000.0,36.0,0,3.713572066704308,1.0986122886681098,5.247024072160486
 Male, Private,10.0, Married-civ-spouse, Sales, Husband,PVT,S,R,0.0,188000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Own-child,PVT,S,R,0.0,119000.0,35.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,10.0, Never-married, Other-service, Not-in-family,PVT,S,R,0.0,1185000.0,51.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, State-gov,10.0, Never-married, Exec-managerial, Unmarried,PVT,S,R,0.0,1205000.0,42.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Female, Private,15.0, Married-civ-spouse, Adm-clerical, Other-relative,NBF,S,R,0.0,1998000.0,46.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-inc,6.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,955000.0,73.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1783000.0,50.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,129000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Divorced, Adm-clerical, Not-in-family,NBF,S,R,0.0,828000.0,41.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Federal-gov,10.0, Married-civ-spouse, Adm-clerical, Husband,NBF,D,I,0.0,1803000.0,45.0,0,3.713572066704308,2.6390573296152584,5.159055299214529
 Female, Private,12.0, Separated, Adm-clerical, Unmarried,PVT,S,I,0.0,1242000.0,48.0,0,3.713572066704308,2.6390573296152584,4.875197323201151
 Male, Private,15.0, Married-civ-spouse, Adm-clerical, Husband,PVT,S,R,0.0,1907000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Exec-managerial, Not-in-family,NBF,S,R,0.0,1652000.0,42.0,0,3.6635616461296463,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Never-married, Prof-specialty, Not-in-family,PVT,S,I,0.0,813000.0,35.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Married-civ-spouse, Tech-support, Wife,PVT,S,R,0.0,143000.0,33.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Male, Private,9.0, Never-married, Other-service, Other-relative,NBF,S,R,0.0,690000.0,28.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Craft-repair, Unmarried,NBF,S,I,0.0,177000.0,32.0,0,3.6375861597263857,2.4849066497880004,5.247024072160486
 Female, Private,11.0, Divorced, Adm-clerical, Unmarried,NBF,S,I,0.0,477000.0,33.0,0,3.713572066704308,4.605170185988092,5.247024072160486
 Male, Local-gov,6.0, Never-married, Farming-fishing, Unmarried,PVT,S,R,0.0,1527000.0,48.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Prof-specialty, Not-in-family,PVT,?,R,0.0,947000.0,30.0,0,3.713572066704308,0.6931471805599453,1.791759469228055
 Male, Private,9.0, Married-spouse-absent, Craft-repair, Not-in-family,PVT,S,R,0.0,1509000.0,57.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Handlers-cleaners, Not-in-family,PVT,S,I,0.0,1566000.0,36.0,0,3.9318256327243257,2.6390573296152584,4.875197323201151
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1327000.0,57.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Female, Private,10.0, Widowed, Other-service, Other-relative,PVT,S,M,0.0,1937000.0,44.0,0,3.828641396489095,4.605170185988092,4.07753744390572
 Female, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Wife,NBF,S,R,0.0,433000.0,54.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,820000.0,41.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Unmarried,PVT,S,R,0.0,476000.0,32.0,0,3.58351893845611,2.3978952727983707,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Own-child,NBF,S,R,0.0,314000.0,61.0,0,3.6109179126442243,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,984000.0,39.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Federal-gov,12.0, Divorced, Adm-clerical, Not-in-family,PVT,S,R,0.0,415000.0,50.0,1,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Other-service, Husband,NBF,S,I,0.0,1249000.0,40.0,0,3.9318256327243257,2.6390573296152584,5.2574953720277815
 Male, Private,10.0, Divorced, Exec-managerial, Not-in-family,PVT,S,R,0.0,1270000.0,56.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Machine-op-inspct, Husband,PVT,S,I,0.0,618000.0,45.0,0,3.713572066704308,2.6390573296152584,5.159055299214529
 Male, Local-gov,7.0, Never-married, Handlers-cleaners, Own-child,PVT,S,R,0.0,1919000.0,29.0,0,3.58351893845611,4.605170185988092,1.791759469228055
 Male, Private,5.0, Divorced, Craft-repair, Not-in-family,NBF,S,I,0.0,1083000.0,48.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Never-married, Sales, Own-child,NBF,S,I,0.0,221000.0,25.0,0,3.5263605246161616,2.6390573296152584,5.181783550292085
 Female, Private,6.0, Separated, Machine-op-inspct, Unmarried,PVT,S,R,0.0,868000.0,57.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Self-emp-not-inc,10.0, Married-civ-spouse, Exec-managerial, Husband,PUB,S,I,0.0,681000.0,33.0,0,3.713572066704308,1.0986122886681098,5.220355825078324
 Male, Self-emp-not-inc,7.0, Married-civ-spouse, Farming-fishing, Husband,PVT,S,R,0.0,1164000.0,66.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-spouse-absent, Transport-moving, Unmarried,NBF,S,R,0.0,1254000.0,47.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Adm-clerical, Husband,PVT,S,R,0.0,1913000.0,40.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Tech-support, Not-in-family,NBF,S,R,0.0,1264000.0,33.0,0,3.6375861597263857,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Other-service, Husband,PVT,S,I,0.0,691000.0,35.0,0,3.9318256327243257,4.605170185988092,4.820281565605037
 Male, Private,6.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,654000.0,45.0,1,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Separated, Machine-op-inspct, Own-child,PVT,S,R,0.0,310000.0,33.0,0,3.58351893845611,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,339000.0,37.0,0,3.871201010907891,2.6390573296152584,1.791759469228055
 Female, Federal-gov,14.0, Never-married, Exec-managerial, Not-in-family,PVT,S,R,0.0,1864000.0,56.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,4.0, Married-civ-spouse, Other-service, Husband,NBF,L,I,0.0,1003000.0,62.0,0,3.713572066704308,2.833213344056216,5.159055299214529
 Male, Private,11.0, Married-civ-spouse, Prof-specialty, Husband,NBF,S,I,0.0,746000.0,37.0,0,3.828641396489095,2.6390573296152584,5.247024072160486
 Male, Private,11.0, Never-married, Transport-moving, Not-in-family,NBF,S,R,0.0,562000.0,41.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,123000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,11.0, Married-civ-spouse, Craft-repair, Husband,NBF,B,I,0.0,1845000.0,52.0,0,3.713572066704308,2.6390573296152584,5.429345628954441
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,R,0.0,1077000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1122000.0,54.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,10.0, Divorced, Adm-clerical, Unmarried,PVT,S,R,0.0,1112000.0,36.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Local-gov,13.0, Divorced, Prof-specialty, Not-in-family,NBF,S,R,0.0,544000.0,35.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Not-in-family,NBF,S,I,0.0,1895000.0,25.0,0,3.58351893845611,2.6390573296152584,5.247024072160486
 Female, Private,10.0, Never-married, Tech-support, Not-in-family,PVT,S,R,0.0,240000.0,30.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,10.0, Never-married, Craft-repair, Unmarried,FOR,S,R,0.0,214000.0,30.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Sales, Not-in-family,PVT,S,I,0.0,546000.0,44.0,0,3.5263605246161616,2.6390573296152584,5.247024072160486
 Male, State-gov,10.0, Never-married, Prof-specialty, Own-child,PVT,S,I,0.0,665000.0,27.0,0,3.713572066704308,2.6390573296152584,4.804021044733257
 Female, Private,9.0, Divorced, Adm-clerical, Not-in-family,PVT,L,I,0.0,1742000.0,36.0,0,3.713572066704308,2.6390573296152584,5.159055299214529
 Male, Federal-gov,9.0, Divorced, Adm-clerical, Not-in-family,PVT,S,R,0.0,220000.0,35.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Divorced, Handlers-cleaners, Not-in-family,PVT,S,I,0.0,415000.0,48.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Male, Private,12.0, Never-married, Adm-clerical, Not-in-family,PVT,S,R,0.0,300000.0,30.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Divorced, Farming-fishing, Not-in-family,PVT,S,R,0.0,1048000.0,48.0,0,3.8066624897703196,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,1851000.0,48.0,0,3.828641396489095,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Married-spouse-absent, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,1167000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Divorced, Adm-clerical, Unmarried,NBF,B,I,0.0,1606000.0,49.0,0,3.58351893845611,2.6390573296152584,5.247024072160486
 Female, State-gov,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,I,0.0,425000.0,49.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,7.0, , Craft-repair, Own-child,NBF,S,R,0.0,797000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,142000.0,37.0,0,3.9318256327243257,2.833213344056216,1.791759469228055
 Female, Private,5.0, Never-married, Other-service, Unmarried,PVT,S,R,0.0,1282000.0,50.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Divorced, Prof-specialty, Own-child,NBF,S,R,0.0,453000.0,33.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,9.0, Divorced, Farming-fishing, Not-in-family,NBF,S,R,0.0,1539000.0,32.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Self-emp-not-inc,13.0, Widowed, Sales, Unmarried,PVT,S,R,0.0,178000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,13.0, Never-married, Exec-managerial, Not-in-family,PVT,S,R,0.0,983000.0,39.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,13.0, Never-married, Sales, Unmarried,NBF,S,I,0.0,1684000.0,36.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,10.0, Never-married, Other-service, Not-in-family,NBF,L,I,0.0,1926000.0,34.0,0,3.713572066704308,2.6390573296152584,3.871201010907891
 Male, Private,11.0, Never-married, Other-service, Own-child,PVT,S,I,0.0,102000.0,27.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,I,0.0,702000.0,59.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,6.0, Married-civ-spouse, Handlers-cleaners, Husband,PVT,S,R,0.0,906000.0,28.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband,PVT,S,R,0.0,660000.0,52.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,10.0, DIVORCED, Exec-managerial, Not-in-family,NBF,S,I,0.0,236000.0,54.0,0,3.6635616461296463,2.6390573296152584,5.247024072160486
 Male, Private,5.0, Divorced, Craft-repair, Not-in-family,PVT,S,R,0.0,1024000.0,50.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Sales, Husband,NBF,S,I,0.0,1564000.0,51.0,1,3.9318256327243257,2.6390573296152584,5.247024072160486
 Male, Private,7.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,233000.0,37.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,12.0, Divorced, Adm-clerical, Unmarried,PVT,S,R,0.0,1208000.0,54.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Divorced, Transport-moving, Not-in-family,PVT,S,R,0.0,1309000.0,63.0,0,3.828641396489095,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Sales, Husband,NBF,S,R,0.0,1275000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,11.0, Never-married, Craft-repair, Not-in-family,NBF,?,R,0.0,843000.0,48.0,0,3.8066624897703196,2.6390573296152584,1.791759469228055
 Female, Private,9.0, WIDOWED, Tech-support, Unmarried,NBF,S,I,0.0,1210000.0,57.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Female, Private,13.0, Divorced, Sales, Not-in-family,PVT,S,R,0.0,381000.0,45.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,I,0.0,1822000.0,34.0,0,3.713572066704308,2.833213344056216,5.247024072160486
 Female, Private,9.0, Never-married, Adm-clerical, Not-in-family,NBF,B,I,0.0,637000.0,39.0,1,3.713572066704308,1.0986122886681098,5.278114659230517
 Female, Private,9.0, Never-married, Other-service, Not-in-family,NBF,S,R,0.0,211000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband,PVT,S,R,0.0,473000.0,52.0,1,3.58351893845611,2.0794415416798357,1.791759469228055
 Male, Private,5.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,242000.0,24.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Sales, Husband,NBF,?,I,0.0,1290000.0,60.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband,NBF,S,R,0.0,1639000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,11.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1731000.0,36.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,1918000.0,40.0,1,4.02535169073515,2.6390573296152584,1.791759469228055
 Male, State-gov,11.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,1791000.0,58.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Prof-specialty, Own-child,NBF,S,I,0.0,367000.0,30.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, State-gov,9.0, Married-civ-spouse, Protective-serv, Husband,NBF,S,R,0.0,283000.0,35.0,0,3.7612001156935624,2.833213344056216,1.791759469228055
 Female, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,R,0.0,693000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Exec-managerial, Not-in-family,NBF,S,R,0.0,1849000.0,36.0,0,3.7612001156935624,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Sales, Husband,PVT,S,I,0.0,1912000.0,51.0,0,3.9318256327243257,2.6390573296152584,5.2574953720277815
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,PVT,S,R,0.0,861000.0,32.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,R,0.0,1403000.0,30.0,0,3.713572066704308,1.791759469228055,1.791759469228055
 Male, Private,9.0, Divorced, Handlers-cleaners, Unmarried,PVT,S,M,0.0,1851000.0,48.0,0,3.713572066704308,2.70805020110221,4.07753744390572
 Male, Private,13.0, Married-civ-spouse, Sales, Husband,NBF,S,I,0.0,149000.0,30.0,0,3.828641396489095,4.605170185988092,5.247024072160486
